id,text,theme_id,theme,author,author_title,comment_url,likes,replies,sentiment,idea_strength_seed
7369263098232258560,"Tareq Amin it is a great initiative and from my prospective there are three areas HUMAIN Academy could truly differentiate itself 1️) AI as a Tool, Not a Goal Most training today treats AI as an end in itself. The academy should frame AI as an enabler—something to be applied to real business, social, and entrepreneurial challenges. This mindset shift will make your graduates stand out. 2️) Hands-On, Project-Based Learning Instead of just teaching how models work, let participants build, deploy, and scale solutions with real datasets, real platforms and real constraints (cost, compliance, ethics). Employers value this readiness. 3️) Bridging Ecosystems Create tracks not only for students and professionals, but also for SMEs, startups, and government entities. A big gap in the region today is practical AI skills that are aligned with Vision 2030 priorities (healthcare, logistics, fintech, cybersecurity, sustainability). HUMAIN Academy can become that bridge.",4,ai / tareq / tareq amin,Amr El-Zidy,Regional Representative - Business Development Management - Channel Management - Customer Success Management - Innovation Management - Technology Awareness - Business Consultant - Operation Consultant,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369263098232258560%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369263098232258560%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.23703703703703705,0.0
7369263731337256961,"That's a great step forward and will answer your questions, but I also have a question for you 👉 What areas do you believe we should focus on most? 1. Critical Thinking (currently, we are becoming so dependent on AI that we no longer think, let alone critically think) 2. Effective Communication (using different communication analysis tools) 👉 What’s missing from AI training today that HUMAIN Academy can solve? 1. Training accessibility (right now, every training is becoming expensive for no reason, and it limits reach) 2. Lack of practicality (most training sessions focuses on theory and best case scenario, I want more rainy day scenarios) 👉 If you had to design your ideal AI learning path, what would it look like? My ideal path would be as follows 1. Practical first hand experience (learning through trial and error) 2. Original theory and how it developed over time (growth and development) 3. Different systematic approaches to real life scenarios (critical thinking) 4. Decision-making evaluation (strategic thinking) My question to you: As we all know, medicine is good, but too much medicine could damage the body. Does too much AI harm the human-factor in our daily lives?",4,ai / tareq / tareq amin,Mohammad Al-Kudwah,Growth Focus Consultant | People Development // Creating Tools For Success // Life & Mindset Coach,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369263731337256961%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369263731337256961%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.3041005291005291,0.0
7369266216575639553,"Q: What areas do you believe we should focus on most? A: Prioritise technologies that deliver rapid, broad societal impact, begin with generative AI as the primary focus, followed by deep learning and classical machine learning. This sequencing balances immediate applicability with the development of enduring technical foundations. Q: What’s missing from AI training today that HUMAIN Academy can solve? A: Many practitioners lack rigorous mathematical and statistical foundations, which undermines their ability to research, design, and implement robust AI solutions. HUMAIN Academy can close this gap by combining deep theoretical coursework with hands-on, real-world projects that produce verifiable, production-ready skills. Q: If you had to design your ideal AI learning path, what would it look like? A: Pair rigorous fundamentals (math, statistics, core algorithms) with parallel, project-based learning where students build practical AI solutions. Integrate these streams at key milestones to keep learners motivated and ensure theory directly informs real-world design, producing workplace-ready professionals.",4,ai / tareq / tareq amin,Ihsan U.,SME Data Analytics & AI @ elm | PhD in Machine Learning - UNSW | KSA Premium Resident | Generative AI | Forecasting | NV1,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369266216575639553%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369266216575639553%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.15083333333333335,0.0
7369266388122652672,"Suggest to have (1) a set of system design courses. What the world need more is good system engineers that can produce System design for the edge, including ASIC level, modules, solution structure with true focus on ROI at scale, and not stop at lab experiments success. (2) Buisness classes for how to build the idea, paten it, then make buisness out of it. (3) data security and data protection",3,ai / training / skills,Yasser A.,"President, Executive Advisor & Platform Builder | Ex-AWS&Qualcomm VP AI/IoT/Cloud Innovator, Champion of Emerging Markets",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369266388122652672%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369266388122652672%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.46249999999999997,0.0
7369267294994120706,"This is the right move Tareq Amin, it will help us bring the future into the present. I recommend integrating this move into a comprehensive regulatory framework that embeds AI into Education, Training, Practice, Research, Development, and Innovation, across all sectors. Such an approach will not only maximize HUMAIN Academy return on investment but also amplify its overall impact. To this matter, I have drafted a regulatory framework proposal on integrating AI into Health Professions Education, Training, Practice and Research. This proposal has been accepted for presentation at the International Hospital Federation Congress Meeting in Geneva this coming November 10–13. The framework is scalable and adaptable across all sectors. Strategically embedding it into the Academy will accelerate the impact you aim to achieve, while also aligning all regulatory authorities with this forward-looking direction, one that shapes not only the future, but the present as well. Envisioning HUMAIN Academy advancing this transformation across all sectors. Sincere regards and respectful salute to you, Tareq. Hussain",4,ai / tareq / tareq amin,"Hussain Abdullah AlHussain MBBS, FRCPC, MMGMT, CPHQ, GRCP",Secretary General Deputy for Institutional Affairs,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369267294994120706%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369267294994120706%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.10714285714285714,0.0
7369267876152733700,"Excellent idea Eng. Tareq Amin There is a significant gap in the market for practical, outcome-oriented AI based education that develops local talent and supports national digital transformation goals. The Academy should become the preferred platform for developing AI talent in Saudi Arabia by. 1-Practical training in AI for healthcare 2-Bilingual, culturally relevant content. 3-Real projects with local data and use cases. 4-Clear career paths and mentorship.",8,ai / saudi / humain,Faisal Alkhadra,Organizational Excellence | Quality Improvement | well-being | Institutional Excellence | Corporate Governance | Change Management | Risk Management | Accreditation | Policy Development |,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369267876152733700%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369267876152733700%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.29583333333333334,0.0
7369268595119280128,"Tareq, this is a really exciting initiative! I really admire the fact that HUMAIN Academy is the committed to move past theory and certifications - exactly what the market in Saudi (and globally) is missing today. In my view, the biggest gaps in current AI training are: 1️⃣ Lack of practical exposure to real tools, datasets, and deployment scenarios. 2️⃣ Minimal focus on industry use cases - most programs don’t show how AI transforms sectors like fintech, telecom, healthcare, or energy. 3️⃣ The missing layer of entrepreneurship and product-building - how to take an AI idea from prototype to scale. An ideal AI learning path would start with core foundations, but quickly shift into project-based learning, hackathons, and industry-led challenges. Learners should graduate not just with knowledge, but with a portfolio of AI projects they can showcase to employers or investors. I believe HUMAIN Academy has the potential to become the go-to hub for practical AI talent in Saudi and beyond. Count me in to support and collaborate in shaping this vision.",8,ai / saudi / humain,Mohammed Azim Ansari,"Strategy & Excellence @ stc | Ex-IDC, BCG, e& | AI | FinTech | Digital | Tech | Strategy | Consulting | Advisory | Market Research | Analytics | Growth | KSA Vision2030 | Startups | Entrepreneur | Consultant",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369268595119280128%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369268595119280128%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.1544871794871795,0.0
7369269397745528833,"I believe it is essential to train people in Business process management . Many companies still operate on legacy systems, and applying AI directly to them will often result in lack of contextualization and absence of business modeling . This should therefore become a core part of learning and development. Without this , enterprises are likely to see their AI efforts fail.",3,ai / training / skills,Abdul Hadi,Global (Check my services) | Lead Business Analyst | Presales | Content & Tech writer | Agile Product management | Data integration & Governance | Entrepreneur | Managed Service & Building teams | Remote-Experienced,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369269397745528833%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369269397745528833%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.014583333333333337,0.0
7369269441869656064,"Hello Tareq, thanks for asking ! Have a look at Ecole 42 founded by Xavier Niel, Free's telco founder. I like their program and method (pragmatic and peer to peer). It is inclusive and has had great results so far. From my own experience teaching Digital Transformation to business school students here in France, or training teams and clients, I would say it is important to build 1) well rounded talents beyond AI eg a well thought core course (incl. cybersec, AI ethics etc). Ethics and gouvernance should be a key component 2) be very practical and team/ network oriented (peer to peer and team cases, internships). The best AI projects i have worked on where those with a bunch of specialists working well together. 3) the best teachers make the best students",5,ai / academy / real,Fouad Jaabouki,"Strategy | Transformation | Digital, Data, AI | Founder & CEO | Ex. Roland Berger, Apax Partners",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369269441869656064%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369269441869656064%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.4791666666666667,0.0
7369269750666809345,"This is an excellent initiative. I believe the key focus areas should be on real AI tools connected to real business use cases, and I strongly recommend to close the skills gap left by traditional courses. For the AI learning path, I believe a structured learning paths from beginner to advanced with applied projects that demonstrate real impact",7,ai / real / training,Abdulwahab Alsharif,Finance & Accounting Professional | Digital Transformation Leader | MBA Candidate – Project Management,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369269750666809345%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369269750666809345%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.27037037037037037,0.0
7369270271037374464,"A nice initiative, Tareq Amin, which I fully support. I believe a successful AI academy should include the following elements: – A social platform that democratizes AI education and connects universities, companies, and lifelong learners. – A course marketplace where anyone can be both a teacher and a learner. This is the core idea of our CourseMapper platform (https://coursemapper.de), where anyone can offer or register for courses. – The opportunity to collaborate across institutions on interdisciplinary real-world projects. – Flexible curricula with microcredentials that can be credited/recognized toward a university degree.",4,ai / tareq / tareq amin,Mohamed Amine Chatti,Professor of Computer Science at University of Duisburg-Essen | All opinions are mine,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369270271037374464%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369270271037374464%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.2566666666666667,0.0
7369271781523689472,"Tareq Amin A fantastic vision for HUMAIN , shifting AI training from theory to practice is exactly what’s needed. I’d suggest focusing on three areas: solving real business problems with local datasets, blending technical skills with domain-specific applications, and embedding often-missing elements like prompt engineering and ethical deployment. An ideal path would progress from foundations to tools, then real industry projects and deployment at scale. As a professional in Riyadh, I’d be glad if these were communicated across all major regional firms and PIF companies so they can share industry perspectives to help shape an academy that delivers impact for both talent and employers. That said, deployment with a similarly structured strategy but for universities and other relevant academics organised in possibly tiered age groups.",8,ai / saudi / humain,Darren Chan,"Director, Development and Design | New Murabba Development Company, a PIF Company | Real Estate Developer | Registered Architect (UK), RIBA, ARB | International Award Winner | Giga Project Leadership | Design Executive",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369271781523689472%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369271781523689472%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.20583333333333337,0.0
7369273826574028802,"There are a few levels of how the academy can approach it. Let's start with what (probably) is not needed: - super technical deep dive into how LLMs work and how to build one - MBA type of blah blah about digital transformation and how corps need to adopt AI On the other, this is what I feel the market needs: 1) Businesses (and primarily the SMEs /startups that are growing so quickly in Saudi) to know how to adopt AI in the most practical way in various functions, appropriate to their size. I.e.not how banks implement their custom built LLMs but how the local restaurant chain or travel agency can benefit from it 2) It's what's skills are lacking in the market. For both Saudi companies but also international companies coming to the market (to make sure they first use local talent before bringing people from abroad). This will perhaps have different levels. First - basic literacy; as everyone learned to use internet, there's benefit if everyone learns to use Humain or chatgpt for basic daily tasks. Then more role specific to teach how to use Ai for different roles at daily work. There's probably more but it's already a very lonng comment 😊",6,ai / saudi / real,Lukas Krejca,"Growth, Automation, AI | Exciting Experiences @ Ithara.ae",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369273826574028802%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369273826574028802%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.14598765432098768,0.0
7369275032214102016,"The Academy is a brilliant initiative. Currently, AI learning resources are either overly technical or too broad, and there is a lack of material tailored to specific industries or domains. I believe the learning path should begin with a solid foundation in AI fundamentals, followed by more specialized sessions. Collaborating with pioneers and leaders from various industries would be great for understanding how AI is being utilized in the market.",7,ai / real / training,Zaid Saifi,Ops Strategy @ Meituan (Keeta) | Project Management & Negotiation | KSA & GCC Markets Launch | Cost Optimization,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369275032214102016%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369275032214102016%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.2513888888888889,0.0
7369275162405335040,"I believe support should also be extended to private businesses by giving them the tools and training needed to empower their employees. The best AI training starts by helping employees apply AI in their daily job functions with clear objectives tied to their specific roles. For example: HR professionals using AI for recruitment, organizational development, and process re-engineering. Finance teams leveraging AI for anti-fraud detection and risk management. Operations teams applying AI for operational excellence, such as predictive maintenance and workflow optimization. This way, AI training becomes practical, targeted, and immediately valuable for both employees and organizations.",7,ai / real / training,Khalid Alqahtani,"Chief Executive Officer at IPS L.L.C | Leading the Largest Value-Added Distributor of Audio, Video, and Control Systems in MENA",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369275162405335040%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369275162405335040%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.18333333333333335,0.0
7369275879367110657,"1. Focus Areas I think the priority should be on applied generative AI, actually fine-tuning models and building things like RAG systems, not just theory. MLOps is another big one, since deploying, monitoring, and scaling AI in real environments is where most people struggle. And finally, it would be valuable to design domain-specific tracks for key Saudi industries like energy, logistics, and finance. 2. What’s missing Most programs stop short of teaching the “last mile”; how to get models into production. There’s also a lack of training with real-world, messy datasets, since most examples are too clean and academic. And I’d love to see more focus on business translation, helping people connect AI projects directly to business goals and RoI. 3. Ideal Learning Path In my view, the best path would start with a short foundation, then move into specialized tracks (like engineer or architect), and end with a capstone project done with an industry partner with a market deployment and GTM in mind. That way, learners graduate with something real they’ve built and deployed.",6,ai / saudi / real,Abdulaziz AlBatli,General Manager | Cloud Aficionado | Market Developer | Policy & Regulation,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369275879367110657%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369275879367110657%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.23174603174603176,0.0
7369275989710774273,"Great initiative Tareq Amin, hitting the core to take AI learning to the next level. Nowadays, most educators and institutions focus primarily on AI technology and its surrounding ecosystem, often neglecting the concept that inspire AI, which is cognitive science / neuroscience. In my opinion, this is where the focus should be.",4,ai / tareq / tareq amin,"Faisal Ammari, PhD",Audit & Assurance - Information Technology - Corporate Governance - Cyber Security - IT,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369275989710774273%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369275989710774273%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.42500000000000004,0.0
7369276778021863425,"This is a great initiative to build AI talent in Saudi Arabia. My suggestion is to focus on project-based AI training. The programs should cover Machine Learning, Generative AI, and Agentic AI, with hands-on projects that solve real-world problems instead of only simple exercises. One key gap in many AI trainings today is the deployment aspect—either the focus is too theoretical, or the projects are too easy and not applicable in practice. Including end-to-end workflows from building to deploying AI solutions will make the learning much more impactful and industry-relevant.",6,ai / saudi / real,Suleman Ashraf,Data Science | Machine Learning Expert | GenAI | LLM | AWS | Azure | GCP,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369276778021863425%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369276778021863425%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.2791666666666667,0.0
7369277573240877059,Salam w Alaykum We're the leading tech bootcamp in Morocco. We share the exact same vision ... we built and are currently running 90% hands-on (0% BS) bootcamps in Ai Engineering & Agentic Workflows. Happy to share our experience with you and how we built it with experts and practitioners like Younès. Let's connect. Salam.,8,ai / saudi / humain,Hamza DEBBARH,"EdTech Founder & CEO | Building Ark-x, a Talent-Centric Ecosystem (Tech + MENA) | Expertise in #futureofwork #futureoflearning #youthemployment #leapfrog",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369277573240877059%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369277573240877059%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.2625,0.0
7369277980889624576,"Democratization of AI by Humain is a very good move. I suggest to focus on the agentic part of AI as the world is moving towards automation, Agents and humanoids.",0,ai / training / humain,Tariq Jamal,Data Scientist | AI/ML Engineer | Agentic AI | Automation & Workflow Specialist,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369277980889624576%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369277980889624576%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.9099999999999999,0.0
7369278509015412736,"Tareq Amin This is a promising initiative. One sector that should not be overlooked by Humain Academy is universities. As the largest “pre-job-market prep programs,” they play a key role in shaping future talent. However, university program curricula are often disconnected from labor market needs, and adapting to rapid digital change is slow., as many faculty still see AI as a threat rather than an enabling tool. To drive meaningful change, AI training for universities must redefine their role in preparing graduates for today’s and tomorrow’s job market. Two guiding values are key: First, alignment, using curriculum mapping to link courses to any pre-defined national qualification frameworks and employer-demanded skills. Second: integration, embedding AI across all courses across programs, not just electives. This approach produces more competitive programs and curricula that remain relevant. For faculty, buy-in comes from practical, immediate value. AI should be framed as a practical, empowering tool that saves time and boosts productivity in tasks like: course design, grading, research support, content creation, etc. I believe universities are a key sector for creating a large-scale impact with AI training.",5,ai / academy / real,Dr. Suad Alazzam,"Educational Consultant for NGOs & Educational Institutions | Specialist in Instructional Leadership, Change Management, Curriculum Design, Teacher Training & Strategic Consulting",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369278509015412736%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369278509015412736%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.1576923076923077,0.0
7369279470387548160,"It is very important to not jump right into development and implementation training. Foundationally, a key aspect of the training should be that the student/ professional adopts a strategic lens. This will ensure one isn’t trigger happy with AI tools and understands how to build a well-sequenced digital roadmap that unlocks maximum value for any enterprise. Basically, a. how to recognise transformation pitfalls, avoid fragmented adoption, and build a sequenced roadmap, and b. how to evaluate investment choices with a clear lens on ROI, compliance, and risk. I have covered some of this in the following paper (written for CMOs): http://bit.ly/47sshZA",3,ai / training / skills,Satyam Chauhan,Global Marketing & Brand Leader | Ex-Shell (Fortune 10) | $25M+ Transformation Savings | Cannes Award-Winning Campaign | Employer Brand & Masterbrand Leadership | India & Middle East,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369279470387548160%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369279470387548160%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,1,0.22571428571428573,2.7578571428571426
7369279483201134594,"1. Areas to focus: relevant examples are key. For instance when training financial analysts focus on retrieving data from financial filings for deeper analysis, when its lawyers then focus on laws and regulations. Main issue with tutorials is giving abstract examples like booking an airline ticket. 2. What’s missing is a lack of “video gamer” mindset. This means a tutorial must first deliver that aha moment immediately by getting users to run a program fast so they can play with it. And only then start breaking down the concepts needed to build it. I ran a course like this recently. Link below. 3. Ideal learning path for knowledge workers should start from the most fun things which in my mind is just getting a GitHub repo to run. Trouble shooting is vastly more relevant for new users than core programming. Once they know how to immediately apply what they’ve learned, then the fly wheel begins. I ran a course like this in Karachi recently. Wish you the best with Humain! https://www.linkedin.com/posts/cfa-society-pakistan_heres-what-our-participants-had-to-say-about-activity-7359576824558804994-ZvBY?utm_medium=ios_app&rcm=ACoAAAB1UO0ByQQLkf_QnBLyFBY6Jbi9jiilJxA&utm_source=social_share_send&utm_campaign=copy_link",3,ai / training / skills,Isfandiyar Shaheen,Context retriever 🦮,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369279483201134594%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369279483201134594%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.23797498797498792,0.0
7369279995803856897,"1. Practical Skills Development**: Prioritize hands-on training with real AI tools to ensure immediate applicability. 2. Integration of Theory and Practice**: Design programs that seamlessly connect academic concepts with industry needs. 3. Collaborative Learning Environments**: Foster partnerships between students, professionals, and businesses to enhance learning. 4. Customized Learning Journeys**: Tailor educational paths to align with individual career objectives and market demands. 5. Strategic Industry Partnerships**: Collaborate with leading companies to ensure curriculum relevance and facilitate job placements. 6. Dynamic Curriculum Updates**: Regularly refresh content to keep pace with emerging technologies and trends. 7. Community Engagement**: Build a robust network for ongoing support and collaboration among learners and industry leaders. 8. Ethical Considerations**: Incorporate discussions on the ethical implications of AI and its impact on society. 9. Continuous Improvement**: Establish a feedback mechanism to iteratively refine programs based on stakeholder input.",3,ai / training / skills,Mohammed A.,"Expert ,Enterprise Architecture | IT Planning & Management |TOGAF® | Prosci® | BPM",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369279995803856897%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369279995803856897%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.10555555555555556,0.0
7369281386685448193,"You are spot on Tareq Amin, this is definitely the way to go. You should contact The AI Social Club and join forces!",2,ai / tareq / amin,Audrey L.,AI advisor and executive training partner | Transformation | Operations | Strategy | Product | (ex-Checkout),https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369281386685448193%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369281386685448193%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.020833333333333332,0.0
7369281830023278593,"I run an online course called AI LABS. 11 months, 1200+ learners from 15 countries. I teach in Hindi (English and other languages soon). Overtime, 3 gaps in AI learning have emerged: 1. How to create well structured data and data-patterns? 2. How to write great quality prompts to make AI dive deep? 3. How to inspire people to learn on their own (Study and Learn) - step by step? Unless people realise that - AI - is their 1on1 - hyper-personalised tutor already, they will keep randomly taking on online courses and build nothing. HUMAIN community should be able to shape the future of humanity with AI.",0,ai / training / humain,Paritosh Sharma 🇮🇳  (Shunya AI Certified),Building - Shunya AI,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369281830023278593%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369281830023278593%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.159375,0.0
7369282368337047553,"Hi Tareq, some ideas: What areas do you believe we should focus on most? - Strategic AI Implementation: theory to deployment and scaling in KSA - AI Leadership: Change management, tech communication, AI-ready culture - Generative AI: hands-on experience, prompt engineering, business applications - Human-AI Collaboration: intelligent workflows that amplify capabilities - Risk & Compliance: cybersecurity, regulatory frameworks, ethical AI What's missing from AI training today that HUMAIN Academy can solve? The regional context gap. Current programs miss: - Data Sovereignty: Saudi regulations and cultural sensitivities - Infrastructure: Practical compute solutions in region - Vision 2030: AI for energy, tourism, manufacturing, finance - Arabic AI: NLP and culturally relevant applications If you had to design your ideal AI learning path, what would it look like? Hybrid program: Riyadh intensives with online sessions. Building a network of Saudi AI practitioners would be the key highlight. Much needed initiative. Best of luck!",4,ai / tareq / tareq amin,Jesse Desjardins,"Global Brand Strategist | Marketing Strategy, Brand & Large Scale Campaign Development",https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369282368337047553%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369282368337047553%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.35454545454545455,0.0
7369282677180477440,"1. Customer needs should guide the development of the academy. 2. Sure arabic will be the center of focus. 3. Visuals, videos and movies should be a big part of this. 4. Real challenges and problems (arab world is full of challenges and opportunities) to solve will make outcomes stronger than typical courses. 5. Theory is still essential for certain courses—especially AI science—and should feed a robust R&D pipeline.",8,ai / saudi / humain,Mohammad Bahloul,Product Lead | Strategist | Digital Transformation | Building the best in class products for customers in telecom domain | Follow me for posts about Product Management & Leadership,https://www.linkedin.com/feed/update/urn:li:activity:7369227868972691457?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7369227868972691457%2C7369282677180477440%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287369282677180477440%2Curn%3Ali%3Aactivity%3A7369227868972691457%29,0,0,0.12470238095238097,0.0
